[2022-03-30 09:43:23.710] [mecLogger0] [info] @ numCars 3
[2022-03-30 09:43:24.723] [mecLogger0] [info] handleMessage: received connectMp1; isSelf? true
[2022-03-30 09:46:40.966] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.974] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.984] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.989] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.997] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.000] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.003] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.005] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.015] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.016] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.018] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.021] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.023] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.027] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.034] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.043] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.043] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.046] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.055] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.067] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.068] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.076] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.078] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.084] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.086] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.102] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.107] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.114] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.115] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.128] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.129] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.141] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.146] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.148] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.166] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.167] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.173] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.174] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.188] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.205] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.207] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.209] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.220] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.223] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.228] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.233] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.238] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.243] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.245] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.251] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.261] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.264] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.266] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.271] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.274] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.275] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.276] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.278] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.285] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.294] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.296] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.297] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:41.305] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2
